SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-AR
CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,1.7494578857033818,0.6949123105108146,2.3268655853335565,0.11867035686056238,-0.35039764007621266,-0.7574259849267636,-0.45204844737421085,1.7311939311505313,-1.395157026415798,0.5487621466797012,-0.792644059551554,-0.3997179374946418,1.1074522983311499,-0.6780997355854519,1.5692425928791143,-0.04898749013216795,0.0
CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12.Cl,-1.0672422142752118,-0.621268258683531,1.581427288272657,-0.8327754658950102,0.6056532689137102,0.5491176076505637,0.46779721368998445,-0.529320403206283,-0.38544145230719823,-0.525358301583924,-0.2263168129018869,0.24175701809473954,0.211944616294696,-0.028697257235369072,0.47298118279964463,0.058103198512362106,0.0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,1.6981183499706403,0.5323376854744475,1.3390836416014722,-0.028509814118886527,-0.13895010125789684,-0.7170277527598998,-0.3506399145888378,-0.09510007035537366,-0.5562037187313158,-0.3144320698954889,0.11021620887720296,0.8787767808819698,-0.152172917122077,-0.6159225667628198,-0.7386754347783794,0.5288778007975046,0.0
CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC.Cl.Cl,-1.423386674590141,-1.6969579009057045,0.39978360880034786,-0.036071158752603624,0.7270745495121266,-0.18594506734280367,-0.5125558351156719,0.5144793304641002,-0.40496876228188405,0.11231999419110376,-0.4740379549354332,0.03602001889416702,1.273476915130951,-0.2984353863136911,0.09784490472486167,0.702197570831274,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],-1.7194342882655878,-0.8392750652925202,1.989693559596645,-0.8994636735866323,0.2006467734712645,0.7083142011210227,0.10205350047913128,-0.5404270943201419,-0.870137661272587,-0.7853434267374403,0.41834786788500944,-0.06897232680338235,-0.5150737133558142,1.091980953396768,0.6815342936342681,0.09526194268516014,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0.596571343922379,0.927310052427633,1.9334010791848228,1.4078171289411694,-0.6394237004733146,-0.5118810981054686,0.05395441863140342,-0.4576048252836803,-1.7277242305566556,0.07581527686052401,0.8696686479861647,-0.8117732820461079,-0.5314672730246742,0.47559829345960913,-0.5640485683638932,0.8610143451032265,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,0.22359165004106554,0.8678056786588078,1.3125744948226947,1.592641715681661,-2.2143129562456023,0.08730746528823616,0.26530311423334846,-0.6629625051189084,1.1083068388223267,0.4603000447376996,-0.14403775574431088,1.4570257416828918,0.6133256934964205,-0.46664534943199676,0.1686225882250113,-0.01705597083585967,0.0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.5585291724030155,0.727084586205955,1.3504252951548388,-1.7861095373819678,0.5693228127067478,1.6058836830819723,-0.8789412750540039,-2.356276773165168,0.30031508915970945,0.2635918711818407,0.359129682356019,-0.19948403906177362,-0.7210035630202274,-0.2705901348957701,0.955679423507429,-0.26858570082987954,0.0
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-0.1805139748734735,0.3700691334461933,-0.1939323753027346,0.18168243291273214,1.4699844955275463,0.4708000051444332,-0.665200593611893,-0.37592437336082635,0.5407876261324044,0.1046305851196348,-0.3597969030970314,0.04009397244327387,0.46776040072860753,0.5440588715741207,-0.6529188718429507,-0.10814053902127051,0.0
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1.9803655441635521,-2.3203164562998992,-0.9398380420515764,0.5483671001233638,-0.461467182013024,-0.38983664084062164,-1.5427831290354632,-1.3476827826479774,-0.20687796347190496,-0.7827481823182277,-0.1002758638138712,0.7450876047970151,-1.8555139750645728,0.1014403234048551,0.2269373164705105,0.8406603242327598,0.0
CC(=O)O.CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,1.4980516581998684,-0.2282869184649808,-0.19166762928851394,-0.12173501071236997,-0.38276869491375387,-0.7047660247247883,-1.32331135542986,0.4022878862116474,-0.03439152852180568,0.05591437107146254,-0.019076850080971035,0.2519135766445203,0.21156629756174514,0.17133985722821754,0.2429748841871266,-0.2736028242380273,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl,1.8073071756693755,1.1409101841569727,1.8742982525742178,-0.5163438440723133,0.4457022568493454,-1.476956244748169,-0.14650403259870393,1.2943097617907573,2.0151626852086246,-1.3487602577196591,2.787414575771578,0.8681350890937138,-0.17717533668668137,0.9128880598546042,0.6501981401912017,1.1922800605827706,0.0
