SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-ER-LBD
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,3.556358138890032,-1.1753088514815617,-0.8559529603794961,-0.4682414525915189,-0.6758618103815996,-0.5678519131679738,1.4501145706274703,0.3428762225323574,0.39737643593533206,-0.9896418659816693,-1.858806319149868,0.6952525057527124,0.49930030278296855,-0.16309106812272298,-0.993894630418753,0.77001402886558,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl,0.6275801452657255,2.52756640588373,0.7801065656214561,1.0980414484142642,1.8663563015487779,2.294547909821613,-0.8222853522687981,-1.5790225362894783,1.4399602169070158,-1.471084010349984,-1.6073623379489446,-0.10172447176942218,-0.33033655862428635,0.6747466627674215,0.23593874177936439,0.6989119256915971,0.0
COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2.Cl,0.28135033237141455,0.7594548325222981,-0.21956714595827076,-0.37896111098735485,-0.4799098997589017,0.3332771743790248,-1.0468379698442232,-1.294615876167285,-1.3293567289549015,0.13617498980100692,0.0698096030834452,-0.5744946756149939,-0.0951699881453183,0.7116734216896572,-0.3293844194274879,-0.8424218371952418,0.0
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl,-0.5791299400532034,0.06654153397918237,-1.2866795311534966,0.8370957544815545,0.6426995018613164,-0.015281346428279101,0.9782331687142194,-0.09254716737183921,-0.26732403924518733,-0.3778425387805017,0.06159402679769241,0.13560190867056504,-0.5164536349364423,-0.4386635041509679,-0.24066782114033666,-0.22517388455133802,0.0
Cl[Bi](Cl)(c1ccccc1)(c1ccccc1)c1ccccc1,-1.287720071869862,-0.20216944065820985,-0.3510056626562243,-0.592619300920367,0.8740504386417413,-0.49489429703034726,0.6910765855154992,0.33728316943004966,-0.009643025013401942,0.17540540476511743,-0.3202476436936938,-0.11164252238765433,-0.5543664029930464,0.31872490679284204,-0.039623366458980167,0.09735060236277786,0.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.6201342943378922,-2.435956211103243,-1.174933203229892,1.3049059557690013,-0.2774906915121965,0.06913220676486515,-0.4113061330288478,-0.632073221340627,0.3423189107565082,0.5040098480361772,-0.24583483723084368,0.6320811603957367,-0.5684990758610192,0.4025292455370389,0.1350255696301106,-0.5136855491035263,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,-0.14904382857742438,-0.42068689230428713,-0.08398319780997647,-0.7623732179740812,-0.22609916682407533,-0.42340454372515757,-0.03458727270811111,-0.7696364482521454,-0.8828331610889519,-0.13375973082420115,-0.05677606665483829,0.3529451025149911,0.1120048349526572,0.03208950693878575,0.16286666134299768,-0.4778928978426611,0.0
Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,-0.9707104330624432,1.4995999804637734,-1.7138281184626962,0.91906868836062,0.4367128321575316,-0.4379732057597324,-0.390634388858272,0.370022438261124,0.10447914030598808,0.372386544485392,-1.285426741684009,0.5008651789280256,0.27925041302248343,1.0882470236774617,0.7569771662055386,0.7430363632329188,0.0
Oc1ccccc1[Hg]Cl,-1.1180179914584918,-0.46867322907497405,0.05977033195439166,-0.8142037241325102,0.7116603427858159,-0.37804982467568177,0.605258128019236,0.027318069628150286,-0.2807765435786203,0.48245753272353464,0.27934226544243057,0.15016830682754853,-0.15714193079589192,0.09867414165531722,0.036183496821773735,0.5433872935705564,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-0.2707952039997859,1.9944232694596056,-1.309085604997449,0.588983614576016,-0.5820331781767932,-0.11222683391770114,-0.7816446860468365,0.178675558114424,-1.1907352048744018,0.20814333268052532,-1.5918167657380606,0.22084532520306835,-0.3593193682317353,0.7068223938441198,0.7950361597245805,-0.028613223147973134,0.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],-1.2733506586527232,-0.9342563599253499,-1.0679697458057096,1.7678689750775827,0.522643886213082,-0.12181148403014361,0.44853780322469494,-0.43319793587688477,0.039916158299318674,0.7074400491364952,-0.34191001824866507,1.077290705872002,-1.2099524463889881,-0.13443560892027082,0.5835177349140717,-0.3371174265076506,0.0
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],-1.3003787297625813,0.2224387381121895,0.022354662623392356,1.2765110606761543,-0.09550928822976176,-0.10206131822456199,0.5279819632448698,-0.09073583895000949,-1.2430743496775347,-0.6263236969168099,-0.6250373992177127,0.6643178827206982,-0.6531892420697512,-0.2237207247179248,1.0085932926799077,-0.22611941367279295,0.0
CC(=O)[O-].CC(=O)[O-].[Hg+2],-0.12651368428513943,-1.3492819006283878,0.5784058193273764,-0.14060479750885574,0.45188989855238487,-0.028410023526060917,-0.34738293728987996,-0.030369246077560776,0.5032583420780697,0.12657200555449413,0.11786937564637956,-0.8449734798697601,0.3441622110992324,0.34669409795211603,-0.4355679867589336,-0.04780922597303658,0.0
CCCCCCCCCCCC[n+]1ccc2ccccc2c1.Cc1ccc(S(=O)(=O)[O-])cc1,-0.9005712364689576,-0.7933095330666304,-0.28508553457375274,1.4014520327439888,0.2460898741896589,-0.05385453059336565,0.16453489061998675,-1.3394479665406744,0.5899769313654002,0.6806163109730768,-0.07753001083418977,0.8831512134429886,-0.6120472733219834,-0.528612836176075,1.3813505503969288,-1.009103684843087,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,0.1953268345243039,1.7014662352943268,1.8863130867599425,1.1513053993813807,2.014437755205126,1.8887127352593078,0.3240234117493989,-1.4484570215475843,1.1192731443346742,-2.4776507351589627,-1.184587197843451,-0.12628351635451177,-1.0927510756493528,-0.18641851038627483,-0.480648715765111,0.36319136129072127,0.0
COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1.Cl.Cl,0.9138036848582846,0.7062815851173375,0.9142571322090798,0.8342533019374225,-1.706961527468032,-1.452971033436647,-0.04423801778793337,0.2096959591773193,-0.4898504592222831,-1.395126847684586,-0.9170850279421212,-0.9556240830676184,0.01198073377421264,-1.1351676973533815,-0.2716880945290273,0.6960282181220597,0.0
