0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.777765386191257,-0.997788448808903,-0.9202594091438675,0.1819433435052754,-0.6498544140043104,-0.45289706805211793,-0.7216111669663801,1.1776725752028845,-0.5525822884409032,0.32655801769677284,0.6488557798545678,0.20048210369878208,-0.059209735483361385,-0.1849566774483382,-0.4713760930563686,0.12068968594268525
-0.34762873800751165,-0.5043767336981584,-0.17267546723643257,-0.26737647022596184,-1.598359175210943,0.2070616008065369,1.092271521828843,-0.3381514880353781,-0.09654969163365586,-0.023182606439583378,-0.03544480464444767,-0.6094295470310953,-0.009469545562714824,-0.11174626141000024,0.21537709513296643,-0.24824696031101712
2.7654729179161337,0.14109126749121395,0.7416970474358651,0.9128797428155664,0.9672936901282212,0.04516389946809258,-0.22031658551287725,-0.29861921603058256,1.9941754024397398,-0.5148147400745061,1.130337118208555,-0.790135052021565,-1.3358005720190886,-0.641270914398805,-0.6276547576808336,-0.19572632987499516
-0.6611603193573886,-0.342023599256388,0.41513217732572644,-1.082343058953591,-0.12922756839872854,0.06987322280890326,1.131917949035197,-0.41643659318284054,-0.5458107972540883,0.32075291616596063,0.17035553532879585,0.07948403239707041,0.795714373105956,0.12899645558372352,-0.3630494609934576,-0.42066385089054886
-0.7497982793647597,-1.049021378526488,0.44564220770292584,-0.8579355274239452,1.1752678157770893,-0.47005725770309065,-1.207585385585953,0.5308026494278728,0.8029425052349242,0.4562558676204077,-0.31761686205201306,-0.8066245967657882,-0.1651857611696788,0.12586117256080076,0.06008903328093266,0.6226341462856194
-0.2712141788064975,-0.9609549548726463,-0.5154903565300232,-0.3180074171460846,-0.4339108469055763,-0.019973798485144807,-0.21172139853198343,-0.06847885536505736,0.23672661959708852,0.28993163143144707,0.7585349459442298,0.45371759270749284,-0.256574866382836,1.0637226922922425,0.2827653898997868,-0.11077125032915622
-0.16656987578246402,-1.1403454227754892,-0.37060146060713284,-0.8694421332775143,0.8399909016852938,-0.4232837301713451,-1.0789127449858253,0.15739230465333826,0.33782865277463114,0.35753544095602857,0.3517117945068663,-0.1266545207262915,0.29533188061423943,-0.2925880398339939,-0.22108606511240064,-0.14211924293919886
0.36038657413449615,0.21012419454472378,-0.4528480404574658,-0.08811596192776654,-0.36733519674804943,0.1879711917468496,-0.7886754124568913,0.43536682236381985,0.6639450152310614,-0.7299758325722934,-1.0540815112946413,-0.274358667123816,-0.21712028239241798,0.27095234658842493,-0.34393071134290976,1.5005437489929494
3.588605031614282,-0.2884574348277672,-0.5407936550267709,0.4620578759794001,0.4676062678848436,0.0566457344251751,0.27029031179649354,0.34014224350089367,0.6786162901825684,-1.9213013685716764,0.9307884105905951,-1.9778306930237457,-0.42744304337309047,-0.6267283918739402,-1.08214770348829,-0.32156625511757986
-0.5591815339589881,-0.854174295517389,-0.6595890713836204,-0.5668010433412524,0.28406511023137576,-0.45752454493260436,0.05264564811622308,-0.06143846912555835,-0.4084493044777887,0.18535231374483294,0.2467227591576671,0.2838688651889752,0.6557479428356922,0.08696456662799872,-0.5604153452585169,-0.4739618724493436
-1.4659165063496855,-0.23633490060938647,-1.398214778771683,2.4188889810026706,1.5377088893352957,1.0053163425425633,0.9482944658774138,-0.4301850994280781,0.5171193290919339,0.780075240518979,-0.12126782411644803,8.314133660351494e-05,-0.7901095756067977,0.6320184341108013,-0.04782994611318053,-0.9478537171171071
3.003922219968676,-0.5287470147951714,-1.6792049051478282,-0.37095085765934854,0.5470409157613862,-0.06305594881819539,0.2907200213064211,1.417011526644802,-1.4597098089787803,-0.0858018345601703,-0.454740817297104,0.23055103555736503,-0.703542947506012,-0.13162369197246937,0.11564938067748437,0.3523289724479195
-0.07493238374673208,-0.4112720496696186,-0.897899521551274,0.3630749298322127,-0.6763238982034273,-0.9209601995904187,-0.7801352408108163,0.4518705455208227,-0.08265277360637652,-0.3045052155571144,0.4298129069296674,0.3202772913795124,-0.046721881695593756,-0.7943279446077453,0.1376232833620962,0.5234970732617985
