SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,NR-ER
Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,-0.22232190415720146,0.37393285632314227,-1.0211544468438338,-0.13662255611385957,-0.3735053143376587,-0.7613651444327528,-0.8634233030248897,0.5251192645203191,0.3174945275274202,-0.150041990298331,0.7224597703031659,-0.3742954973520563,0.3416609787076867,-0.8451927031692017,-0.5088175492569892,0.19366233977265485,0.0
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0.20382622061505765,1.7096949232022582,-0.9240486809755192,0.026846678712415188,0.06707307741465308,-1.850262687024851,-0.5315566663277136,-0.651728231861984,-0.07929009683770206,0.18737878194098523,-1.037510393103892,-0.6094175589204885,-0.6731277006886537,0.2575742869119219,0.1262636581371752,0.47304224936852807,0.0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-1.4888831970442546,-0.5015375770050897,-0.9599839675368715,-0.11524039548533646,0.15577265371344937,0.8755486310272754,-0.9812270419924172,-0.3250456352891163,-0.20339035262641503,-0.7001520600862821,0.6663506877231086,-0.3334995315182607,-0.8915381726284105,0.06732547206032025,-0.3241667101234758,0.059489765992286614,0.0
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.13402824988834106,-0.785633087252069,-0.7591627194925256,-0.12016453428096893,0.10632366273160374,-0.0869013190399307,-0.2577811787270268,0.07496977555200486,0.035191912367299176,0.29771154952665385,-0.27814065958886575,0.13006245062819907,0.3267262867232342,-0.4611376880920791,0.8347635511597087,0.5029650830242155,0.0
CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-],-0.2820691002309131,-1.4714193805543119,1.3805218828100199,1.1702631515228583,-0.018265913994151,-1.224441846481174,-0.10681675456574242,-0.5109660532106473,-0.6803004855825892,-0.49583371226022227,0.0219551460768227,-0.08333324163718434,-0.23639479857765575,0.11567459354917833,-1.0255646716693365,-0.17473101310480224,0.0
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,-0.37893082118083016,0.5686323293443313,2.0618809991804015,-0.5921206425673617,-0.5251737761250174,-1.0343398916648003,0.616183720244237,-0.6265416695978755,-1.0027248564725737,0.08108651965235783,0.08114059643867397,0.7081693243865956,-0.5034132009092497,0.1942292123498694,0.3383277484853095,-0.3523236809124439,0.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,-0.9155787372561102,0.7378389735780692,-0.3683506986668032,-1.1809086880868376,-0.8307782388291866,-0.8424714965678862,-0.9666432499797994,-0.06236965984674693,-0.3718390324845391,-0.8776195615242145,-0.04166520834176207,-0.08290898333329555,0.17970520310050522,0.3468474542684406,-0.8086361985305545,-0.9524636996101629,0.0
CCCCCCCCCCOCC(O)CN.Cl,-0.05047780702370485,-1.270280824304074,1.9489570463790862,1.358055072291011,0.6698436871407397,-0.9115076082032065,-0.059670758229160285,-0.21436676165330829,-0.04325023023508,0.050553939988758394,0.11612505020697554,-0.4948284041798566,-0.11451991562459692,0.4073330125641414,-0.8274487231332662,0.21882104863034033,0.0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.453008744704736,-0.49853312315230053,0.06044676877382457,-0.2167319212999111,-0.6860395523040582,-0.3886443567595198,-0.05306027722130322,-0.19639336496062365,-1.08101165208913,0.5549494809074386,-0.5105109263274469,0.8935675364562606,0.15125286927028195,-0.8774109030907189,0.16373445711379758,0.14995498236464705,0.0
Cc1cc(=O)oc2cc(N(C)C)ccc12,-0.5231826698199508,-0.6943149887933008,-0.43257642208008706,-0.5109228395320956,-0.7661943494889548,-0.2992785538437417,-0.274572719920656,0.09855864771522495,-0.8675323702213799,0.34826822046489286,-0.9271657146417083,0.9522257940731258,0.22261367961696507,-0.6096678968736307,0.22399018854987898,0.033109539957952024,0.0
