SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,SR-HSE
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],-0.8104789451681099,-1.1133728389961808,-0.6209053759548697,1.0700304091633008,-0.2185241529378748,0.3012950059535869,-1.0804336300378568,0.6292681897646849,-0.18098420085704195,-0.5545823175227977,-0.2489585962686053,0.09982582461138981,0.47072674202872816,0.43276026890053015,0.05597506788574321,-0.47950080128670236,0.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.24199866896341163,-0.2856531824631814,-0.15537930624040402,-0.02795637501210366,1.713612956719639,1.252483170486446,0.19162198344729164,-0.25218046323756643,-0.18866329182026162,-0.43155763657807966,-0.3810776656059919,-0.801058788543825,0.22881560546315158,-0.19428376902625466,0.01529318367685231,-0.386317024512789,0.0
CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)[O-])O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4OC4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.[NH4+],2.57210917778162,0.17869646223610652,0.7237846108392622,0.3073357717454429,-0.31146533587102704,-0.44309760251059416,0.4668862140770274,-0.6596803959074296,1.8722296072307631,0.005326827188083285,0.0236904948935584,0.41514808632722433,-1.0229400712677017,0.6033885838302218,-0.39427971694753766,-0.219407966726422,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.O=C(O)C(=O)O.O=C([O-])C(=O)O.O=C([O-])C(=O)O,-0.7287454599165376,-0.22983484193763937,0.3150880320967407,-0.9332789301309791,0.6381023481240266,0.6586712117068602,0.6500529075316401,-0.31530843794917324,-0.35144507890021354,-1.0649774355947532,-0.24945393639769892,-0.047281205020667086,-0.04739879783583689,-0.23111846367848105,0.3461902391557291,-0.13736606667501422,0.0
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,-0.45625729534366194,-1.1645653396664473,0.5026266345079604,-0.5833474962412627,-0.8883817719688174,-0.7809977274972103,-0.22206878812032907,-0.24276927496729658,0.5737244633674784,0.995863945328038,0.9521817635158555,-0.3162181301770929,0.7730316727392614,-0.7860092155740004,0.033231577220712495,0.027889225664507886,0.0
Cc1ccc([N+](=O)[O-])c2c1O[Hg]2,-0.4127617091630791,-1.229753974475234,-0.3566649039006742,0.32812431117560514,0.5537982756772057,0.19184249811111853,-0.40030769978325403,-0.2784740455233195,0.062228743953731736,-0.726687835332975,0.4102259898925798,0.5268088911213784,-1.1250334423259198,-0.4511827433055528,0.3284548120405546,-0.4949086058945862,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.23789083263861768,-1.6043980149849237,-0.27371509633211333,-0.39298813668841553,-0.8157148048181644,-0.8554484892125214,-0.5982476807934995,-0.5669981587786147,0.05108969844836055,-0.26904890824135014,0.0467170067233466,0.04975485186078064,0.24120699984493266,0.03404897483871067,0.1749168268992335,-0.15884421703114532,0.0
Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,0.3304397829458865,0.020426480541258875,-0.6348606826677251,0.1972698164720952,-0.005144947384614759,-0.1312502432726182,-0.32833546102626976,-0.3660593850836957,0.44817213688890506,1.413384996138341,-0.13258545728857316,0.339999844918512,1.3678005383272251,-0.42711146040326764,-0.6525397373918884,-0.8420527708609133,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.254852644216399,-0.20202981530536082,-0.14430543082381656,-0.2704445100498756,-0.281272622680456,-0.06685907685516791,0.16789339281727017,0.46760720268333206,1.1935019936256872,0.4840430119683078,-1.519291071212255,-0.3706856233273087,-0.17605024678442763,0.4346822858808765,-0.48207319637408386,0.05165746225863226,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],-0.5662792982831798,-1.0772364121518698,-0.5770867617453261,0.023867344166227277,-0.27181232198742156,0.3168464184729316,0.2335108035325008,-0.405727916907243,-0.035137056425655455,-0.7574707452250974,-0.2130992059516875,-0.09393506973990783,0.1510071226382437,-0.24982484140658698,0.14533963074414502,0.12612666384281204,0.0
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,-1.224078291295677,-0.5101924090515599,-0.7811490089828816,1.6613251145224501,0.19765256163000955,-0.5314388080803847,2.184834111283715,0.48888122755301605,0.5461024862309537,-0.016147175125050775,0.7119707459006552,-0.495196919097378,-1.2728546237473461,0.007061871609746851,0.12314351590518798,0.6929754003074062,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,2.8376881530006948,-0.8993305322632175,-1.6391460149341153,-0.07692591994903122,-0.6147574244361599,0.7577236317360846,-0.15221215832138438,1.6185443698756892,-0.6614374140300275,0.22462867957857505,0.5127266862867119,0.5427206937440294,-0.07394077017796462,-0.9043351190825746,-0.9059355948833799,0.14249388602629406,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,-0.13668346532969564,-0.5382314926284273,-0.707008694449476,1.0649680410052413,-0.4936157517817235,0.71257830954435,-0.6700891669524813,-0.5291032889071116,-0.04811756397488559,-0.12723872448734772,-0.3371653005661148,0.18776956324561117,0.2822418060960012,0.1383724961841179,-0.20209261154908054,-0.9021497525039411,0.0
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,0.7185344589027454,-0.010686651971932814,-0.607315767391016,0.20809376431367294,0.12998286599508316,-1.0116740720703448,-0.17910317508778864,-0.2881884626450677,0.25927340227794327,-0.035548457977207584,0.3934467349558674,0.6705835352607143,0.21537290846002288,0.8710035421225931,0.36095595154902316,0.2739018152317687,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.14266069895449632,0.6510022773142934,1.7350390131193252,-0.5296207097784261,0.2966836371993614,0.9759787241462582,0.8282206973937278,0.2850833328399608,0.05610165548756303,-0.8999290067096959,0.1624200085152104,2.13602353948888,-1.2538810145245862,-1.4147312739715128,1.908423112530252,-1.0174303847022048,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,0.17331390387190324,2.1695149746912814,1.2946936607754733,-0.5734289607178922,0.7188224393084968,0.0008149217081151345,0.5202816983910086,-0.12281318850658597,0.4149122735402183,-0.2288948335065548,0.928372508913172,2.125775314974513,-2.3845652174405165,-1.0726061739623778,1.2764203276731476,-0.9730131242750107,0.0
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl,-0.30073743946911546,1.5033089406751703,-1.7059154235220226,-0.8850696255683199,-0.7604360513567232,-0.08970611180347396,-0.36938423377523794,-0.42359032475977665,0.22981175663242262,-0.6377900560526407,0.48179137704034275,0.5890085389141485,0.1424932351350617,0.3374413782072292,-0.12990456179047333,-0.03350421174073519,0.0
Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,-0.2579236988819404,0.37384229321202816,-0.6747424441750237,0.4315810941519785,-0.24486454056884963,0.5544271475921341,-0.9519274035193228,0.762110663010412,-0.2132525014368812,0.9182004644568446,0.20178918043566627,0.31670774768899534,0.881105810211896,0.046102484724266535,-0.07066799722094233,-0.29110044719785705,0.0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-0.36826788227589985,1.2744979907452016,0.29314097735742745,0.6986041375384229,0.11075935413209155,-0.49089680125903795,0.004298482265776501,-0.9339883668181778,-0.9175131319298044,0.3612836409120675,-0.8244168153298855,0.34328527059209835,-0.6379171950015626,0.003991494831460718,-0.5480374309762038,1.9616014122589995,0.0
CN(C)C(=S)SC(=S)N(C)C,-0.07676912356059824,-1.7809839159445937,-0.6408094087257812,-0.4616464407400023,-0.5274874160079548,-0.21659960745372758,-0.4219655056989997,-0.650750232484966,-0.15519043748357875,-0.2542998269130598,-0.013175977593807177,0.4434510970313293,0.31674398033400347,0.03746735417800057,0.049401691943603866,-0.10632309241041864,0.0
CN(C)C(=S)SSC(=S)N(C)C,-0.2601483944871795,-1.6913276641432304,-0.6291721828965576,-0.37194082727089617,-0.4480895852557778,-0.2634523430285357,-0.5685146415509902,-0.6806717580450947,-0.2052652094144649,-0.19607321925195983,0.02377441240272891,0.4034383420441903,0.28460915952174837,0.08515721817032633,0.07929452803864008,-0.1041829711190324,0.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-1.752616230515664,1.0620747597908493,-1.7727952966608898,-0.43799502936385126,-1.8568412049880612,-0.09005530912827488,1.5225920437171214,-1.034811318227157,-0.2292092856122689,-1.9148235063015837,-0.0030692374460306645,0.39721217739040066,0.864926236204582,-0.47732440102650336,-0.07371022633796888,-0.35784634335644866,0.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4C[C@H]3C[C@@H]12,1.225886745102337,-0.010023177447530342,-0.16150679761586495,-0.3150727904834323,1.3827195016083325,1.6988000156413916,0.4134092147643818,-0.535945776815014,1.212078892309676,-1.2729821557582162,0.18173176761290963,0.9051736393080637,2.423043502340134,-0.41946845017190026,1.2780101870563378,1.538935729498696,0.0
CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1.O,-0.662861866583233,-0.5138506426342281,1.8569054541732664,0.858568869278579,-0.36305388953589535,-0.3626776517366798,-0.3841498230618338,0.8199384913312027,-0.16758326870840812,0.5121456644106998,-0.35783839591863426,0.29754516613307047,0.4511605351571225,0.6702402743508284,0.23146989509552318,-0.5112186260298917,0.0
CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,-0.9168134365898442,0.9411996767837599,2.1154347757354373,0.7133478025915122,-0.6712627074756278,-0.9699019549417522,-0.22606654509851748,0.6334002331133373,-0.33829944021933983,-1.6946877748598541,-0.4598931013167,-0.7074358519087087,0.2731733828294744,-0.8108715602091154,0.3938537823689715,0.8129396941778418,0.0
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,3.135664629583071,-0.2227560774972806,-0.20210941221068848,0.09319873799551749,-0.4318956552414958,-0.2078455043649506,-0.014502382968315597,0.05780173279826327,1.8546284900474053,0.2613860094018026,-1.108550701117032,-0.4861726005134167,0.3417765804894326,0.5082205888575272,-0.18106598583968062,0.5695669973959737,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.374879249952326,-0.40003219067955476,-0.5972415280821064,0.11183614571673417,-0.16110645156230774,0.43902996479464745,0.011979359524371418,0.18348217611023807,1.1239603088451018,0.29996868247637937,-0.5855934146362485,-0.4118628254432343,0.23616553313800004,0.4384377164032576,0.12859184280271074,0.18768847226048777,0.0
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,2.8788640282851943,-0.07486093493546027,-0.6024046862607568,-0.19925856658694935,-0.09233975129798193,1.0871789664681706,0.08815092548727138,0.8156170815720858,0.7120509529196477,0.13268029590159097,-1.1351421737437073,0.05073141421164263,-0.5171903911280439,0.036008460536367866,-0.3882101208812232,0.15559463314686853,0.0
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,-0.5745219036179657,-1.0638585332435724,0.21153779380399082,0.508357063334313,1.2764772178531179,0.2944830649081561,0.4317795731117635,-0.36697502667351806,-0.9675998114026609,0.33561303455113856,0.35036283887165803,-0.2189689071640874,0.31324119079987667,-0.15471164040112076,-0.7470959037844076,0.5366230982156008,0.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,0.7879588525335238,-1.2357046238585043,-0.5359857369818919,0.5359918260331892,0.8467485404309758,0.5483989621722141,0.08287100205796942,-0.49122829678074426,0.14313956318073998,-0.17607048875639805,-0.03536996325049613,0.15575180862619167,0.10558809307348106,-0.5622713997275532,0.5055773941248742,0.21959079708797144,0.0
