SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,NR-AR-LBD
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,-1.0891662816078067,0.1408815685856325,0.22053691302990788,0.13817834171607435,-0.24883019812721038,0.9645061852893315,0.7518488581868049,0.8436631407284061,0.30737312167520503,-0.2065947654667124,-0.38098839913555826,0.18156601212877022,-1.124519116259947,-0.40981001502026226,-0.4462752127291574,0.2787001389323407,0.11045698873912677,-0.09656191859218545,-0.28098074487936636,0.14605492618053809,0.0
Oc1ccccc1[Hg]Cl,-1.1440992576817857,-0.5372137980699084,-0.6055901434058903,-0.8032284578777821,0.20594164620546776,0.04971144381842735,0.8802781397378061,0.054919931774957735,-0.027248216762790146,0.295181077456122,-0.47973305530642824,-0.16675967770947506,-0.10648275368487017,-0.41779890501005024,-0.02706447142243016,0.05333530181969082,-0.45722456848268866,0.0921923353847454,-0.29147959365997106,-0.3955851712622531,0.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.15641168923883994,-1.708736926828282,-0.2953214858642974,1.9485925969726332,-0.7195200456672735,-0.34527772975858967,0.04038043028629088,-0.013296194154249453,-0.5888683511408125,1.0009707187734178,0.961765042911479,-0.05547782735317347,-0.2066754542272282,-0.41589415429471643,-1.1504094574863855,0.41029708913855856,0.765369904763012,-0.04886336878624975,0.4628948121743822,0.5331567294309026,0.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-0.5125688455356289,2.0021452274256077,0.1784230224668928,0.5222125781392795,0.039080580578397014,0.07072580676731086,-1.526175131112995,0.764350358742133,-1.2695111176258054,-0.8562528078692292,0.2834700592597028,-0.6554051983437825,-0.7098168860149917,-1.4346996291206664,0.37087923709326065,0.6558799482204757,-0.2470315783199045,0.7666131118795382,-0.9710575887875041,0.3159429274062493,0.0
CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br.Cl,0.14751051481180238,0.7838303168865397,0.8823054452065382,0.960590259490159,0.10728934536319498,-0.5481476321564508,-1.6496584673136723,-0.3718300507164222,-0.6160780508573855,-0.3087603502641601,0.4235239267277927,-0.1288029025733093,0.49749163211547676,-0.031254179619128186,-0.08577989036684534,-0.12252056993327692,-0.22100547292123857,0.2100670370944972,-0.03321196009193406,-0.3465144122189225,0.0
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,-0.8818470876074898,-0.4190780819328826,0.4819434023690281,0.5936991943563107,-0.048725450167402456,-1.284149239143366,-1.2332818662351877,-0.0055843105678133305,0.8414928794764979,-0.9595087399622269,-1.4508449144774147,0.24754784948602726,-0.893640626929294,0.40528909587930534,-0.05057240374396499,-0.08586282092977915,-0.4519694955527255,0.012946301612422398,1.2158767612746377,-0.33915058121328967,0.0
CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,-0.2890913675954702,1.5869170658921135,-0.009701109834787114,-0.37996522268814115,-0.13773996013286846,0.1759351067852179,-0.6153369572320725,0.6062810904008997,-1.0177893907573534,-0.08383347620802575,-0.08827481755812569,-0.94798140091021,1.408109953180328,0.7835481338779098,-0.1739421740312149,-0.3985641504365505,0.25218101273373345,-0.07438745803449061,0.7355456368871598,-0.04609276214320386,0.0
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,-0.88341777600347,-0.8296913290713078,-0.8384376769361918,-0.7897706938592356,0.4329793663582052,-0.4150913523970565,-0.7641573389336331,0.07018963029489309,1.1215551423326646,0.45377161118488546,1.5195680892793606,0.5247993346123397,0.05949216808594582,0.029323026738704364,-0.6436351158649434,1.035375139899539,-0.4577235187555523,-0.4828720651649953,0.4889423568558049,0.44321671421795644,0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.625953763367687,-0.01435956842155727,-0.5276701361803471,-1.155210691697143,-1.2067258337554725,0.11382146389973953,0.08907853976317205,-0.7206490853032268,-0.6364160123177803,-0.32292359379914776,-1.0916679200363864,-1.4124244821375342,-0.7572019335091652,1.8432406131419616,-0.5153809692222405,2.874976964840113,-1.053526073407855,-0.5457188656847214,-0.15505053689228113,0.921728498693055,0.0
c1cnc2c(c1)ccc1cccnc12,-1.3468056523534444,-0.5505640498199923,-0.742719073497905,-1.0460766418308687,-0.11534266073829245,-0.09491761195795076,0.29980545667915703,0.9638322012776368,-0.84557498402371,-0.6509267769885861,-0.2503322160525203,-0.4973533704757144,-0.07547709178023011,-0.08863017596021663,0.12805755865369114,0.01075361615265794,0.6025454745856127,0.5904914186953458,-0.3846002238643135,-0.27150954677883027,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.4269491519883846,-1.4973779178703466,-0.543315402522763,0.6826328669468549,-0.7460005148009679,0.02323378138913796,0.12003914679232688,0.23400900323956117,-0.09274439216440587,-0.37015508611938136,0.07718027590274404,0.22779118645394186,-0.07510801740842414,0.44976107615587474,0.41167141933658913,-0.24269277933733588,0.05771439617289049,-0.34985717469672134,0.014366275067989561,-0.15007616899824883,0.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,-1.1160798878352132,0.2394420060031164,0.582827312496911,-0.0041543945795989076,-0.2056642578901044,0.4113578398709936,0.48750758444681347,0.9002334764850973,-0.4618159208228338,-0.8682414226016043,-0.16006325326601836,0.035910411886482294,-0.8845889333011522,-0.29914542843989944,-0.4113694679089998,0.014682484545366449,0.07299412710570236,-0.250509519230258,-0.573408007059969,0.10742040452662185,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,-0.3199608467086347,1.3430177269992367,-0.6738807370726894,-0.2578691797426636,0.13208134850846937,0.3527213305805216,-0.43642802132189507,0.41885327290454505,0.7392940287657566,0.623767308028072,-0.5206173156543888,-0.2489465325667753,-1.6923594862613678,-0.4250333958308054,0.0903875050162625,0.2789083744547988,-0.18822568500448986,0.005261633476138012,-0.4415851316330846,0.08344421184008045,0.0
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.11232214625842382,1.1902059258758466,1.6504588432509608,-0.25908958060853654,0.40467309350461456,2.161376809488429,0.42893587594752164,0.5956339364994866,-0.5803495138967487,1.392358880365051,-0.4445200350702488,0.7387917379467513,0.847069800811015,-0.5296212263248382,-2.6193532650676166,-0.40708999328974305,1.1427543698089335,0.8253823566263382,-0.9589918468767553,0.2466397643745515,0.0
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,-0.5416480079711622,-0.7569652756309275,1.9285253916050553,1.339853546274178,0.45271049636592686,-1.21632716155932,-0.508690833342612,-0.8650101141289986,-0.3438402086959277,-0.16513121161498157,-0.8460068966613671,-0.7219556449262341,0.3196523152810221,1.2389569187036025,-0.32318859944928524,-0.3898774427988485,-0.804486147307652,0.21470679959197123,0.8768474475825375,1.2858892247557794,0.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,-0.9796229838287711,2.2288216303660486,0.28924350762076206,0.72271006790369,-0.22276731236103936,-1.127784829368434,-1.2390932345431265,-0.23309106226326454,-0.0706680371615435,0.39268172049541483,-0.04269378651624743,-1.2359401419560303,-1.0264876358895803,-0.2463392328911903,0.6928658249533791,0.6524597916470432,0.012376966185505123,1.4650833867635775,0.6322392650187573,0.6766697999467363,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,-1.4115931833334565,3.2979694321552313,-1.0301745407235938,1.592055314763239,-0.2982607707057471,-0.9227274054639237,0.37977176282814,-1.3239189990179558,1.169567751018488,1.066784477391717,-0.15347835669881632,0.6223421155624964,1.2093086481194235,0.4959994226547045,0.9011874198632742,0.040644461681968135,0.409715721490772,0.1343517371361719,-0.6993799768339181,-0.525376237324957,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.8130068314786894,-1.2825773439646873,-0.30117206117969253,1.5361694938330217,-0.7494290171263082,0.07337192216236266,0.5785575101527888,0.0513976690354264,-0.40201808774014575,0.377093983089913,0.4271290453466992,-0.7021485368110744,-0.7999886675038843,-0.16905194015143737,-0.3616629530315142,-0.018359878525780717,0.21000993206514532,0.2264909276304719,0.036466983386225435,-0.042275757138506447,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.6475010098722714,-0.7095446212243421,-0.25830746115172737,-0.7053118689028891,0.6250856558018825,1.1367818259980444,0.44571437773169664,-1.5848916193013198,0.5320450319845677,-0.0020134043163559305,-0.197354952055511,0.849626852517096,1.3147481639334795,-0.8837234519423205,0.25966720720691444,-0.7125162702610993,0.004780443821397843,1.2887138658959716,0.19724619054045145,-0.586107239077388,0.0
CCCCCCCCCCOCC(O)CN.Cl,-0.19677787829279353,-1.571138380077523,0.4637697836330918,2.038397883978086,-0.9699011567307158,0.20073920111390736,-0.2574072755596369,-0.03457332461684884,-0.24466553423302295,0.12779104054209622,0.19823127823462136,-0.0681360489561906,-0.8869859410567777,-0.17911761568172063,-0.08225359598582091,0.02898333008588114,-0.11018459278330904,0.13704889457389252,-0.2768247482722599,-0.2863160593689057,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,-1.0123366067926551,0.025938831464818023,-0.2969347942586166,-1.0731297702658396,0.31686567738473703,-0.5974825029778934,-0.996881558476397,0.22437113196193997,-0.41554850202436316,-0.4358188908843703,0.15364816153066269,-0.11539023112539697,-0.9012501094253476,-0.22341787608869385,-0.07727722436253735,0.00290761927642988,0.36871744196610734,-0.38416790907440046,-0.14687451361265055,-0.04730494775190691,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-0.8462193582845996,2.5532740388737563,-1.3315585640466858,1.0239566838459055,-0.8630966699628163,0.16826843484495704,0.4311058100323258,-0.5105957581793452,-0.06918080711537872,-0.4868617125834739,0.2527214753808418,0.30530549018593406,1.0345050955900805,0.21703714415669445,-0.30930125515751083,-0.1284584325863227,0.04225026551624062,-0.7300448813194442,-1.3054242183792324,-0.14076246329631403,0.0
Cc1cc(F)ccc1-c1cc(N2CC[C@@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.3901255431661141,1.1821327361912546,0.5282796117326085,0.26858779183437076,-0.170259012144764,-0.5163391280664079,-1.3376038792544078,0.7239918999994883,-0.8574008572573466,-0.45172400372628496,-0.04305084223724617,0.7716508864670143,1.372223047784325,0.10436943017815102,-0.13700123468575057,1.0873186938807098,-0.18486264782857434,0.19179136361468305,1.2791033244938783,0.008252465533896119,0.0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,1.4332946658773222,0.041129493689840216,-1.0522449136786922,-0.6440367965095111,-0.3549113426549899,0.8914078045025735,0.10314936471027294,-0.38097071323244625,0.21107677863655086,-0.4676433707376081,0.39248198398734513,-0.44609031282983386,-0.025472413093510622,-0.1327797585901485,-0.09303948773905661,-0.31556702240244533,0.07362177000926641,0.4982484998073278,0.3253757441101548,0.43346083608276215,0.0
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,-0.07618720138969165,-0.6024760273620411,1.1446865629560439,0.5203074055280004,0.27444924354377664,0.14699990422645626,-0.35245671378790144,0.403203613410364,0.3154493767202782,-0.7349083775051675,-0.7215417298375597,1.0702809384712773,0.21577958668571054,-0.6940685973726453,0.5317141145136937,0.5809450252922577,0.10336212199687003,-0.3592298042073882,0.4821077628314766,0.02607018299403507,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-0.07790750254256225,0.9175499642074394,1.9575386502268983,-0.2572329245886615,1.9119716967396436,0.7072461073236258,0.4787166077122534,-1.0787794155688002,1.423138139661366,-1.7211118060428061,2.7370441838006077,0.03977362736458793,-1.0095001424084085,1.5615490744803633,-0.327690271373224,0.17023683922837324,-0.7808338192284164,0.4670696288684238,0.5878017483491048,-1.4030001830965297,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.2721393892057385,-1.0482553415837723,-0.3328998933907959,2.2351299739616284,-1.1793050681035486,-0.7132631215487807,-0.0035716461893560048,-0.00837757663706068,-0.9261686717080746,1.5333275298943039,1.4469999838390026,-0.522940935236774,-0.029172954968776206,-0.583942487682152,-1.6267083040297645,0.9051664145243464,0.8937913920594538,-0.11037219335141746,0.37003146174072776,0.5154202076414597,0.0
